city,location,region,bhk,total_sqft,property_type,availability,price
Mumbai,Runwal Gardens,Dombivali,1.0,466.0,Apartment,Under Construction,38.0
Mumbai,Runwal Bliss Wing B,Kanjurmarg,2.0,860.0,Apartment,Under Construction,150.0
Mumbai,Godrej Horizon Phase I,Wadala,3.0,1300.0,Apartment,Under Construction,500.0
Mumbai,Shakti Enclave,Kandivali West,2.0,900.0,Apartment,Ready to move,185.0
Mumbai,MICL Aradhya D And E Tower,Bhayandar East,1.0,691.0,Apartment,Under Construction,66.99
Mumbai,S R Thakur Residency,Ulwe,2.0,1050.0,Apartment,Ready to move,81.0
Mumbai,Swaraj Homes Kalpita Enclave,Ville Parle East,1.0,400.0,Studio Apartment,Ready to move,115.0
Mumbai,Swaraj Homes Rajpuriya Baug,Ville Parle East,2.0,800.0,Apartment,Ready to move,225.0
Mumbai,Swaraj Homes Rajpuriya Baug,Ville Parle East,2.0,700.0,Apartment,Under Construction,210.0
Mumbai,Reputed Builder Kush Regency,Andheri West,2.0,850.0,Apartment,Ready to move,220.00000000000003
Mumbai,Mahindra Gardens,Goregaon West,3.0,1200.0,Apartment,Ready to move,355.0
Mumbai,Nahar Jonquille and Jamaica,Powai,2.0,762.0,Apartment,Ready to move,220.00000000000003
Mumbai,Sambhavparshva Tsaaya,Kandivali East,3.0,1350.0,Apartment,Under Construction,195.0
Mumbai,Kabra Aurum Wing A B C AND D of Unnat Nagar II,Goregaon West,3.0,1400.0,Apartment,Ready to move,320.0
Mumbai,Piramal Aranya Wing C,Byculla,5.0,1800.0,Apartment,Under Construction,1013.0
Mumbai,Piramal Aranya Avyan Tower,Byculla,5.0,2582.0,Apartment,Under Construction,1460.0
Mumbai,Piramal Aranya Avyan Tower,Byculla,6.0,3130.0,Apartment,Under Construction,1743.0
Mumbai,Ajmera Manhattan Building 3A And 3B,Wadala,5.0,2244.0,Apartment,Under Construction,710.0
Mumbai,Atharv Murli,Ville Parle East,5.0,2381.0,Apartment,Under Construction,1188.0
Mumbai,Kalpataru Imperia,Santacruz West,6.0,2540.0,Apartment,Under Construction,1190.0
Mumbai,Ajmera Manor,Borivali West,5.0,2025.0,Apartment,Under Construction,650.0
Mumbai,Runwal Elegante,Andheri West,3.0,1500.0,Apartment,Under Construction,590.0
Mumbai,A And O F Residences,Malad East,2.0,1100.0,Apartment,Ready to move,170.0
Mumbai,Parth Lakefront,Airoli,1.0,802.0,Apartment,Under Construction,76.0
Mumbai,Lodha Codename Crown Jewel,Thane West,2.0,950.0,Apartment,Ready to move,88.5
Mumbai,Lodha Codename Crown Jewel,Thane West,2.0,950.0,Apartment,Ready to move,88.0
Mumbai,Space Residence II Building No 4 B,Mira Road East,1.0,635.0,Apartment,Ready to move,65.0
Mumbai,Omkar Alta Monte,Malad East,5.0,6500.0,Apartment,Ready to move,951.0
Mumbai,Reputed Builder Riddhi Siddhi Apartment,Dombivali,1.0,530.0,Apartment,Ready to move,10.35
Mumbai,Chandak 34 Park Estate,Goregaon West,2.0,650.0,Apartment,Under Construction,133.0
Mumbai,Dilip Doshi Goregaon Sukhniwas Co operative Housing Society Limited,Goregaon West,2.0,685.0,Apartment,Under Construction,152.0
Mumbai,Shreenathji Delta Luxuria,Airoli,2.0,1435.0,Apartment,Under Construction,185.0
Mumbai,Shreenathji Delta Luxuria,Airoli,3.0,1952.0,Apartment,Under Construction,249.00000000000003
Mumbai,Arihant Advika,Vashi,4.0,2200.0,Apartment,Under Construction,359.0
Mumbai,Sunrise Parkview Phase I,Shil Phata,1.0,560.0,Apartment,Under Construction,30.0
Mumbai,Nexus Park,Diva,1.0,550.0,Apartment,Under Construction,34.0
Mumbai,Lodha New Cuffe Parade Tower 11,Wadala,1.0,600.0,Apartment,Ready to move,180.0
Mumbai,Lodha Bel Air,Jogeshwari West,3.0,1900.0,Apartment,Ready to move,340.0
Mumbai,Lodha Bel Air,Jogeshwari West,2.0,1200.0,Apartment,Ready to move,200.0
Mumbai,Lodha Aura,Wadala,4.0,2300.0,Apartment,Under Construction,750.0
Mumbai,Lodha Aura,Wadala,3.0,1600.0,Apartment,Under Construction,500.0
Mumbai,Lodha Vista,Lower Parel,3.0,1900.0,Apartment,Ready to move,650.0
Mumbai,Lodha Vista,Lower Parel,2.0,1150.0,Apartment,Ready to move,370.0
Mumbai,Lodha Casa Zest,Thane West,3.0,1200.0,Apartment,Under Construction,120.0
Mumbai,Lodha Casa Zest,Thane West,2.0,950.0,Apartment,Under Construction,90.0
Mumbai,Lodha Fiorenza,Goregaon East,5.0,6048.0,Apartment,Ready to move,1200.0
Mumbai,Ashar Axis,Thane West,2.0,852.0,Apartment,Under Construction,130.0
Mumbai,Cosmos Horizon,Thane West,2.0,916.0,Apartment,Under Construction,135.0
Mumbai,Ashar Axis,Thane West,1.0,600.0,Apartment,Under Construction,85.0
Mumbai,Kalpataru Parkcity,Thane West,3.0,1184.0,Apartment,Under Construction,184.0
Mumbai,Godrej Ascend,Thane East,2.0,861.0,Apartment,Under Construction,142.0
Mumbai,Nahar Amaryllis Towers,Powai,2.0,724.0,Apartment,Ready to move,162.0
Mumbai,Nahar Amaryllis Towers,Powai,1.0,475.0,Apartment,Ready to move,109.0
Mumbai,Ravi Gaurav Aster,Mira Road East,2.0,850.0,Apartment,Ready to move,52.0
Mumbai,Nahar Burberry and Bryony,Powai,3.0,1798.0,Apartment,Ready to move,650.0
Mumbai,UK Luxecity E F,Kandivali East,2.0,584.0,Apartment,Under Construction,105.0
Mumbai,UK Luxecity E F,Kandivali East,1.0,303.0,Apartment,Under Construction,61.99
Mumbai,UK Luxecity E F,Kandivali East,2.0,411.0,Apartment,Under Construction,88.35
Mumbai,UK Luxecity E F,Kandivali East,1.0,312.0,Apartment,Under Construction,67.01
Mumbai,Gunavant Supadu Patil Sky Heaven,Karjat,2.0,1100.0,Villa,Ready to move,40.0
Mumbai,Shapoorji Pallonji Vicinia,Powai,2.0,980.0,Apartment,Ready to move,210.0
Mumbai,Shapoorji Pallonji Vicinia,Powai,2.0,980.0,Apartment,Ready to move,199.0
Mumbai,Godrej Urban Park,Powai,3.0,1195.0,Apartment,Under Construction,292.0
Mumbai,Godrej Urban Park,Powai,2.0,816.0,Apartment,Under Construction,182.0
Mumbai,Shree Balaji Heights,Bhayandar East,1.0,695.0,Apartment,Ready to move,69.0
Mumbai,RNA NG N G Silver Spring Phase II,Mira Road East,1.0,650.0,Apartment,Under Construction,60.0
Mumbai,RNA NG N G Silver Spring Phase II,Mira Road East,2.0,1050.0,Apartment,Under Construction,80.0
Mumbai,Siddha Seabrook Apartment,Kandivali West,3.0,1200.0,Apartment,Under Construction,275.0
Mumbai,KK Dosti Oro 67,Kandivali West,2.0,715.0,Apartment,Under Construction,148.0
Mumbai,Lodha Marquise,Worli,4.0,2000.0,Apartment,Ready to move,900.0
Mumbai,Lodha Marquise,Worli,3.0,1800.0,Apartment,Ready to move,800.0
Mumbai,Reputed Builder Raymond Realty Phase 2,Thane West,2.0,721.0,Apartment,Under Construction,135.0
Mumbai,DSS Mahavir Spring,Thane West,1.0,611.0,Apartment,Under Construction,80.0
Mumbai,Lodha Kiara,Worli,3.0,2000.0,Apartment,Ready to move,700.0
Mumbai,Lodha Fiorenza,Goregaon East,2.0,1404.0,Apartment,Ready to move,300.0
Mumbai,Lodha Kiara,Worli,4.0,2500.0,Apartment,Ready to move,900.0
Mumbai,Veena Sarang,Borivali West,1.0,570.0,Apartment,Ready to move,125.0
Mumbai,Bhoomi Residency,Kandivali West,1.0,600.0,Apartment,Ready to move,131.0
Mumbai,Reputed Builder Mihar Complex,Kandivali West,2.0,1250.0,Apartment,Ready to move,135.0
Mumbai,Abhigna Avirahi Heights,Malad West,2.0,950.0,Apartment,Ready to move,145.0
Mumbai,Gurukrupa Marina Enclave,Malad West,2.0,1250.0,Apartment,Ready to move,150.0
Mumbai,Gurukrupa Marina Enclave,Malad West,2.0,980.0,Apartment,Ready to move,145.0
Mumbai,Reputed Builder Hill View Charkop,Kandivali West,1.0,670.0,Apartment,Ready to move,88.0
Mumbai,Gurukrupa Marina Enclave,Malad West,3.0,1430.0,Apartment,Ready to move,180.0
Mumbai,Atul Blue Ocean,Kandivali West,1.0,595.0,Apartment,Ready to move,90.0
Mumbai,Reputed Builder Blue Ocean 2,Kandivali West,1.0,570.0,Apartment,Ready to move,95.0
Mumbai,Piramal Vaikunth Thane,Thane West,3.0,1000.0,Apartment,Under Construction,141.0
Mumbai,Reputed Builder Jinay Co-op Hsg Ltd,Kandivali West,4.0,1750.0,Apartment,Ready to move,499.0
Mumbai,Reputed Builder Kamala Ashish Tower,Kandivali West,2.0,710.0,Apartment,Ready to move,200.0
Mumbai,Sadguru Kalpavruksh Garden 1,Borivali West,3.0,1450.0,Apartment,Ready to move,270.0
Mumbai,Reputed Builder Arvindo housing,Kandivali West,2.0,775.0,Apartment,Ready to move,115.0
Mumbai,Reputed Builder Sita Sadan CHS,Borivali West,2.0,1120.0,Apartment,Ready to move,245.00000000000003
Mumbai,Reputed Builder Om Siddhi Apartment,Kandivali West,1.0,590.0,Apartment,Ready to move,83.0
Mumbai,Gurukrupa Marina Enclave,Malad West,2.0,1080.0,Apartment,Ready to move,145.0
Mumbai,Ahuja Oceanic,Kandivali West,2.0,1090.0,Apartment,Ready to move,135.0
Mumbai,Dhaval Sunrise Charkop,Kandivali West,3.0,1450.0,Apartment,Ready to move,219.0
Mumbai,Pushp Heritage,Kandivali West,1.0,500.0,Apartment,Ready to move,130.0
Mumbai,Ritej Jaydev Tower,Kandivali West,3.0,1300.0,Apartment,Ready to move,170.0
Mumbai,Gurukrupa Marina Enclave M N Phase ll,Malad West,2.0,1250.0,Apartment,Ready to move,152.0
Mumbai,Rustomjee Meridian,Kandivali West,1.0,675.0,Apartment,Ready to move,99.0
Mumbai,Godrej The Trees,Vikhroli,1.0,730.0,Studio Apartment,Ready to move,181.0
Mumbai,K Raheja Raheja Vihar,Powai,1.0,500.0,Apartment,Ready to move,96.0
Mumbai,Shapoorji Pallonji Vicinia,Powai,3.0,1600.0,Apartment,Ready to move,325.0
Mumbai,L And T L And T Emerald Isle,Powai,2.0,980.0,Apartment,Ready to move,205.0
Mumbai,Hiranandani Hiranandani Gardens,Powai,2.0,940.0,Apartment,Ready to move,251.0
Mumbai,Nahar Amrit Shakti,Powai,3.0,1313.0,Apartment,Ready to move,270.0
Mumbai,Nahar Amrit Shakti,Powai,3.0,1313.0,Apartment,Ready to move,272.0
Mumbai,Man Aaradhya Parkwood 1,Mira Road East,1.0,550.0,Apartment,Under Construction,77.0
Mumbai,Puneet Shivalaya,Vikhroli,2.0,699.0,Apartment,Under Construction,110.0
Mumbai,Nahar Amrit Shakti,Powai,3.0,1545.0,Apartment,Ready to move,305.0
Mumbai,Ekta Lake Homes,Powai,2.0,910.0,Apartment,Ready to move,199.0
Mumbai,Moraj Riverside Park,Panvel,2.0,850.0,Apartment,Ready to move,64.0
Mumbai,Adityaraj Shivraj CHS,Vikhroli,1.0,469.0,Apartment,Under Construction,72.0
Mumbai,Shree Hari Nisarg Residency,Karjat,1.0,407.0,Apartment,Ready to move,32.0
Mumbai,Shree Developers Platinum Tower,Kandivali West,3.0,1250.0,Apartment,Ready to move,165.0
Mumbai,Gurukrupa Marina Enclave,Malad West,2.0,1150.0,Apartment,Ready to move,138.0
Mumbai,Silver Presidency,Kandivali West,2.0,600.0,Apartment,Ready to move,91.0
Mumbai,Ahuja Sea Shell,Kandivali West,2.0,925.0,Apartment,Ready to move,130.0
Mumbai,Silver Presidency,Kandivali West,1.0,620.0,Apartment,Ready to move,92.0
Mumbai,Gurukrupa Marina Enclave,Malad West,2.0,1080.0,Apartment,Ready to move,140.0
Mumbai,Reputed Builder Siddhatek Apartment,Kandivali West,2.0,780.0,Apartment,Ready to move,138.0
Mumbai,Oxford Navrang Heights,Kandivali West,2.0,1020.0,Apartment,Ready to move,165.0
Mumbai,Abhigna Avirahi Heights,Malad West,3.0,1355.0,Apartment,Ready to move,195.0
Mumbai,Reputed Builder West view,Borivali West,1.0,595.0,Apartment,Ready to move,78.0
Mumbai,Dhaval Sunrise Charkop,Kandivali West,2.0,1050.0,Apartment,Ready to move,160.0
Mumbai,Ahuja Sea Shell,Kandivali West,1.0,600.0,Apartment,Ready to move,95.0
Mumbai,Dhaval Sunrise Charkop,Kandivali West,2.0,1020.0,Apartment,Under Construction,168.0
Mumbai,Konkan Housing Construction Of LIG And MIG Tenement At Virar Bolinj,Virar,1.0,490.0,Apartment,Ready to move,30.0
Mumbai,Sunny Shanti Heights,Mulund West,2.0,890.0,Apartment,Under Construction,175.0
Mumbai,Lodha New Cuffe Parade Tower 11,Wadala,3.0,1600.0,Apartment,Ready to move,450.0
Mumbai,Lodha New Cuffe Parade Tower 11,Wadala,2.0,1100.0,Apartment,Ready to move,285.0
Mumbai,Lodha Fiorenza,Goregaon East,4.0,3573.0,Apartment,Ready to move,750.0
Mumbai,Lodha Fiorenza,Goregaon East,3.0,1620.0,Apartment,Ready to move,350.0
Mumbai,Sheth Zuri,Thane West,2.0,850.0,Apartment,Under Construction,150.0
Mumbai,Dosti West County,Thane West,2.0,858.0,Apartment,Under Construction,103.0
Mumbai,Lodha Codename Premier,Dombivali,1.0,622.0,Apartment,Under Construction,49.0
Mumbai,Lodha Codename Premier,Dombivali,2.0,852.0,Apartment,Under Construction,69.0
Mumbai,Piramal Vaikunth Cluster 4,Thane West,2.0,1153.0,Apartment,Under Construction,190.0
Mumbai,Lodha Kiara,Worli,2.0,1449.0,Apartment,Ready to move,550.0
Mumbai,Lodha New Cuffe Parade Lodha Altia,Wadala,3.0,1900.0,Apartment,Ready to move,500.0
Mumbai,Lodha New Cuffe Parade Lodha Altia,Wadala,2.0,1300.0,Apartment,Ready to move,325.0
Mumbai,Lodha New Cuffe Parade Lodha Altia,Wadala,1.0,700.0,Apartment,Ready to move,190.0
Mumbai,Lodha Crown,Thane West,2.0,850.0,Apartment,Under Construction,95.0
Mumbai,Nipun Galaxy,Bhandup West,1.0,313.0,Apartment,Under Construction,60.0
Mumbai,Chheda Heights,Bhandup West,2.0,900.0,Apartment,Ready to move,175.0
Mumbai,Shivshankar Shivram Singh Palladium,Bhandup West,1.0,600.0,Apartment,Ready to move,82.0
Mumbai,Maryland Greens,Vasai,1.0,685.0,Apartment,Ready to move,44.0
Mumbai,Srishti Oasis,Bhandup West,1.0,481.0,Apartment,Under Construction,98.0
Mumbai,Sudhanshu Sudhanshu Imperia,Bhandup West,1.0,610.0,Apartment,Ready to move,72.0
Mumbai,Kukreja Kukreja Complex,Bhandup West,1.0,630.0,Apartment,Ready to move,105.0
Mumbai,Reputed Builder Joy Homes Complex,Bhandup West,1.0,630.0,Apartment,Ready to move,105.0
Mumbai,HDIL Dheeraj Dreams,Bhandup West,1.0,625.0,Apartment,Ready to move,107.0
Mumbai,Platinum Life,Andheri West,3.0,1100.0,Apartment,Under Construction,330.0
Mumbai,Swaraj Homes Surji Dham CHS,Airoli,1.0,620.0,Apartment,Ready to move,60.0
Mumbai,Swaraj Homes Surji Dham CHS,Airoli,1.0,550.0,Apartment,Ready to move,65.5
Mumbai,Reputed Builder Shiv Prasad Apartment,Airoli,1.0,560.0,Apartment,Ready to move,75.0
Mumbai,Reputed Builder Vijaydeep,Rabale,1.0,580.0,Apartment,Ready to move,68.0
Mumbai,Reputed Builder satyam villa,Rabale,1.0,555.0,Apartment,Ready to move,70.0
Mumbai,Reputed Builder Nav Omkar,Airoli,2.0,950.0,Apartment,Ready to move,100.0
Mumbai,Sunteck Signia Waterfront,Airoli,2.0,900.0,Apartment,Ready to move,225.0
Mumbai,Reputed Builder Geeta Arcade,Airoli,2.0,950.0,Apartment,Ready to move,100.0
Mumbai,Parth Lakefront,Airoli,1.0,555.0,Apartment,Ready to move,75.0
Mumbai,Reputed Builder Madhuri,Airoli,1.0,710.0,Apartment,Ready to move,80.0
Mumbai,Metro Paramount,Shil Phata,1.0,560.0,Apartment,Under Construction,42.0
Mumbai,DSS Mahavir Kalpavruksha Tower 7 To Tower 11,Thane West,1.0,615.0,Apartment,Ready to move,62.0
Mumbai,Sunrise Parkview Phase I,Shil Phata,1.0,600.0,Apartment,Under Construction,31.0
Mumbai,Bharat Ecovistas,Shil Phata,2.0,1000.0,Apartment,Ready to move,57.0
Mumbai,Om Paraiso,Shil Phata,1.0,600.0,Apartment,Under Construction,44.0
Mumbai,Dynamic Crest Phase I Rimo Everest,Dombivali,2.0,950.0,Apartment,Ready to move,60.0
Mumbai,Bhoomi Samarth,Goregaon East,1.0,384.0,Apartment,Under Construction,75.0
Mumbai,Bhoomi Samarth,Goregaon East,1.0,423.0,Apartment,Under Construction,75.0
Mumbai,Raj Pantheon,Goregaon West,3.0,784.0,Apartment,Under Construction,160.0
Mumbai,Bhoomi Samarth,Goregaon East,1.0,429.0,Apartment,Under Construction,78.0
Mumbai,Bhoomi Samarth,Goregaon East,1.0,422.0,Apartment,Under Construction,80.0
Mumbai,Shakti Shakti Nagar,Dahisar,1.0,600.0,Apartment,Ready to move,90.0
Mumbai,Navkar Empire,Naigaon East,2.0,655.0,Apartment,Under Construction,53.1
Mumbai,Navkar Navkar City,Naigaon East,1.0,555.0,Apartment,Ready to move,36.0
Mumbai,Navkar Empire,Naigaon East,1.0,555.0,Apartment,Under Construction,36.54
Mumbai,Kalpataru Paramount,Thane West,2.0,1000.0,Apartment,Under Construction,112.0
Mumbai,Transcon Transcon Triumph Tower 1,Andheri West,2.0,1050.0,Apartment,Ready to move,370.0
Mumbai,Kanakia Niharika,Thane West,2.0,1035.0,Apartment,Ready to move,135.0
Mumbai,Ashar Enclave,Thane West,3.0,1330.0,Apartment,Ready to move,160.0
Mumbai,Lok Upvan II,Thane West,2.0,950.0,Apartment,Ready to move,130.0
Mumbai,Reputed Builder Sunglory CHS,Powai,4.0,2000.0,Apartment,Ready to move,350.0
Mumbai,Reputed Builder Sunrise,Powai,3.0,1400.0,Apartment,Ready to move,350.0
Mumbai,Reputed Builder Evening Star,Powai,4.0,1600.0,Apartment,Ready to move,400.0
Mumbai,Hiranandani Gardens Odyssey II,Powai,4.0,2790.0,Apartment,Ready to move,1200.0
Mumbai,Reputed Builder Hillside Towers,Powai,3.0,1250.0,Apartment,Ready to move,300.0
Mumbai,K Raheja Raheja Vihar,Powai,4.0,1490.0,Apartment,Ready to move,330.0
Mumbai,K Raheja Vistas,Powai,3.0,1650.0,Apartment,Ready to move,350.0
Mumbai,Reputed Builder Boulevard,Ghatkopar West,3.0,1569.0,Apartment,Ready to move,365.0
Mumbai,Reputed Builder Vicinia Reach Life,Powai,4.0,1900.0,Apartment,Ready to move,551.0
Mumbai,Chandak 34 Park Estate,Goregaon West,1.0,391.0,Apartment,Under Construction,103.0
Mumbai,Dilip Doshi Goregaon Sukhniwas Co operative Housing Society Limited,Goregaon West,1.0,476.0,Apartment,Under Construction,108.0
Mumbai,Mayfair Greens,Kandivali West,2.0,1307.0,Apartment,Ready to move,242.0
Mumbai,Chandak 34 Park Estate,Goregaon West,3.0,840.0,Apartment,Under Construction,223.0
Mumbai,Laxmi Raaj Vilas,Goregaon West,4.0,1510.0,Apartment,Under Construction,450.0
Mumbai,Laxmi Raaj Vilas,Goregaon West,3.0,1181.0,Apartment,Under Construction,350.0
Mumbai,Puraniks City Phase 3,Thane West,3.0,1100.0,Apartment,Ready to move,90.0
Mumbai,Pittie Antariksh Ace,Bandra East,2.0,711.0,Apartment,Under Construction,217.0
Mumbai,Shapoorji Pallonji BKC 28,Bandra East,2.0,780.0,Apartment,Ready to move,215.0
Mumbai,Srishti Harmony,Powai,2.0,1112.0,Apartment,Under Construction,180.0
Mumbai,Runwal Anthurium,Mulund West,3.0,990.0,Apartment,Ready to move,300.0
Mumbai,Kasturi Regius,Kharghar,2.0,1210.0,Apartment,Under Construction,139.0
Mumbai,Lodha Luxuria,Thane West,3.0,1450.0,Apartment,Ready to move,210.0
Mumbai,Lodha Majiwada Tower 1,Thane West,1.0,750.0,Apartment,Ready to move,80.0
Mumbai,SB Prakruti Pearl,Thane West,2.0,1050.0,Apartment,Ready to move,125.0
Mumbai,Rustomjee Paramount,Santacruz West,4.0,4000.0,Apartment,Ready to move,1200.0
Mumbai,Rustomjee Paramount,Santacruz West,4.0,5000.0,Apartment,Ready to move,1250.0
Mumbai,Puraniks Rumah Bali,Thane West,2.0,900.0,Apartment,Ready to move,92.0
Mumbai,Supreme Corner View,Bandra West,3.0,1700.0,Apartment,Ready to move,785.0
Mumbai,Bombay Island City Center,Dadar East,3.0,1965.0,Apartment,Ready to move,685.0
Mumbai,Kasturi Regius,Kharghar,3.0,1950.0,Apartment,Under Construction,239.0
Mumbai,Bhaveshwar Bliss,Karanjade,2.0,1000.0,Apartment,Ready to move,64.5
Mumbai,Jindal Avenue,Panvel,2.0,1100.0,Apartment,Under Construction,79.5
Mumbai,Jindal Avenue,Panvel,1.0,700.0,Apartment,Under Construction,47.5
Mumbai,Reputed Builder Jay Vijay Co Op Housing Society,Ville Parle East,3.0,1500.0,Apartment,Ready to move,400.0
Mumbai,Nisarg Greens,Ambernath East,1.0,730.0,Apartment,Under Construction,37.0
Mumbai,Arihant City,Bhiwandi,2.0,1000.0,Apartment,Ready to move,59.0
Mumbai,Ajmera Yogi Dham,Kalyan West,2.0,950.0,Apartment,Under Construction,60.0
Mumbai,Satellite Elegance,Goregaon East,1.0,780.0,Apartment,Ready to move,104.0
Mumbai,Sarvoday Onyx,Kalyan West,2.0,1050.0,Apartment,Ready to move,70.0
Mumbai,Nisarg Greens Phase 2 D,Ambernath East,1.0,675.0,Apartment,Under Construction,41.0
Mumbai,Imperial Splendora,Vasai,2.0,930.0,Apartment,Under Construction,55.0
Mumbai,SB Prakruti Park,Thane West,1.0,620.0,Apartment,Ready to move,64.0
Mumbai,Rutu Towers,Thane West,2.0,990.0,Apartment,Ready to move,115.0
Mumbai,T Bhimjyani Neelkanth Woods Bungalow L 57,Thane West,5.0,7500.0,Independent House,Ready to move,1000.0
Mumbai,Kabra Galaxy Star 1,Thane West,1.0,685.0,Apartment,Ready to move,65.0
Mumbai,Palkhi Sara,Kandivali East,2.0,1050.0,Apartment,Under Construction,142.0
Mumbai,Kabra Galaxy,Thane West,2.0,920.0,Apartment,Ready to move,88.0
Mumbai,Palkhi Sara,Kandivali East,1.0,750.0,Apartment,Under Construction,95.0
Mumbai,Adinathay Aurigae Residency D Wing,Kandivali East,2.0,1050.0,Apartment,Ready to move,131.0
Mumbai,T Bhimjyani The Verraton,Thane West,4.0,1960.0,Apartment,Ready to move,325.0
Mumbai,Bhoomi Acres,Thane West,1.0,627.0,Apartment,Ready to move,66.0
Mumbai,Raunak Unnathi Woods Phase 6,Thane West,1.0,610.0,Apartment,Ready to move,53.0
Mumbai,Hiranandani Casa Marina CHS,Thane West,2.0,980.0,Apartment,Ready to move,155.0
Mumbai,Puraniks Glorio Grand Central,Thane West,2.0,960.0,Apartment,Under Construction,110.0
Mumbai,Puraniks Glorio Grand Central,Thane West,1.0,640.0,Apartment,Under Construction,74.0
Mumbai,Vraj ShreeJi Vraj Bhoomi,Thane West,3.0,1070.0,Apartment,Ready to move,105.0
Mumbai,Puraniks Glorio Grand Central,Thane West,1.0,640.0,Apartment,Under Construction,80.0
Mumbai,Fenkin Belleza,Thane West,2.0,1185.0,Apartment,Ready to move,107.0
Mumbai,Reputed Builder Shreeji Splendor,Thane West,2.0,835.0,Apartment,Ready to move,81.0
Mumbai,Reputed Builder New Brahmand Phase 7,Thane West,1.0,385.0,Studio Apartment,Ready to move,42.0
Mumbai,Charms Residency,Thane West,1.0,835.0,Apartment,Ready to move,80.0
Mumbai,Arihant Advika,Vashi,5.0,5000.0,Apartment,Under Construction,419.00000000000006
Mumbai,Vijay Enclave,Thane West,4.0,1400.0,Apartment,Ready to move,130.0
Mumbai,Mayfair The View,Vikhroli,1.0,418.0,Apartment,Under Construction,69.85
Mumbai,L And T 77 Crossroads,Ghatkopar East,2.0,625.0,Apartment,Under Construction,115.0
Mumbai,A And O Eminente,Dahisar,1.0,750.0,Apartment,Ready to move,89.0
Mumbai,Reputed Builder Sahyadri Tower,Malad East,2.0,1200.0,Apartment,Ready to move,210.0
Mumbai,Satre Sipl Sarit,Andheri East,1.0,450.0,Apartment,Under Construction,76.8
Mumbai,Rajhans Dreams,Vasai,2.0,960.0,Apartment,Ready to move,73.0
Mumbai,Bhoomi And Dharti Mapple One,Karanjade,2.0,1115.0,Apartment,Under Construction,69.5
Mumbai,Bhoomi And Dharti Mapple One,Karanjade,1.0,710.0,Apartment,Under Construction,44.5
